processed_text
hwang shi mok underwent brain surgery child curb violent temper left devoid emotions hwang becomes prosecutor known piercing intelligence logic ostracized lacks empathy social skills also one handful upright prosecutors refused take bribes one day encounters stabbing victim investigating corruption meets lieutenant han yeo jin crime scene join forces root corruption prosecutors office solve serial murder case han yeo jin crime scene join forces root corruption prosecutors office solve serial murder case
time dreams seem reach teen fencer pursues big ambitions meets hardworking young man seeks rebuild life na hee member high school fencing team due south korean financial crisis high school fencing team gets disbanded getting difficulties becomes member national fencing team south korean financial crisis also causes baek yi jins fathers business go bankrupt leads life change baek yi jin living life wealthy person poor person studying works parttime jobs like delivering newspapers later becomes sports reporter broadcasting network also causes baek yi jins fathers business go bankrupt leads life change baek yi jin living life wealthy person poor person studying works parttime jobs like delivering newspapers later becomes sports reporter broadcasting network
tells story demon hunters called counters come earth guise employees noodle restaurant order capture evil spirits returned earth pursuit eternal life moon youngest counters suffering mysterious car accident child eventually becomes central figure among counters ha na ability sense locations evil spirits even hundreds kilometers away also read memories others touch works moon away evil spirits ga mo tak counter incredible strength hes former police officer lost memory seven years ago accident unable stand idle face injustice ga mo tak also moons mentor chu mae ok counter healing abilities outwardly shes chef noodle restaurant among counters emotional pillar group choi jang mool oldest counter hes charge counters expenses living legend among counters korea adapted webtoon amazing rumor jang yi sense locations evil spirits even hundreds kilometers away also read memories others touch works moon away evil spirits ga mo tak counter incredible strength hes former police officer lost memory seven years ago accident unable stand idle face injustice ga mo tak also moons mentor chu mae ok counter healing abilities outwardly shes chef noodle restaurant among counters emotional pillar group choi jang mool oldest counter hes charge counters expenses living legend among counters korea adapted webtoon amazing rumor jang yi
kim shin unbeatable general goryeos military died tragic death possesses immortality tired living everyone else around dies 900 years kim shin searched bride mortal pull sword end life one day encounters ji eun tak positive upbeat high school student see dead gone tragic events yet still stays strong claims goblins bride end immortal life appears easy task gets complicated two fall love gone tragic events yet still stays strong claims goblins bride end immortal life appears easy task gets complicated two fall love
private soldier jun ho confused youth served military normally like koreans one day suddenly becomes member military defector arrest team tasked capturing deserters must grapple troubling cases soldiers feel choice go absent without official leave adapted webtoon dp dog day dp kim bo tong day dp kim bo tong
sooner joseon king succumb smallpox rumors death begin cho clan clan pregnant queen father chief state councillor cho hak joo declares crown prince traitor questioning circumstances surrounding kings death crown prince guard moo young set forth locate lee seung hui last physician treat father two end stuck assistant physician seo bi mysterious man named young shin village plagued terrifying disease end stuck assistant physician seo bi mysterious man named young shin village plagued terrifying disease
bok joo weightlifter pursuing dream winning gold medal finds romance first time life woman trains heavy steel weights also feminine comes relationships focusing solely weightlifting would jeopardize relationship leaving weightlifting career love would keep attaining dreams find way love well glory age 20 characters within drama elite athletes weightlifting swimming rhythmic gymnastics work hard reach goals life covers comingofage stories relationships hectic life inspired life south korean olympic weightlifter goldmedalist jang mi ran find way love well glory age 20 characters within drama elite athletes weightlifting swimming rhythmic gymnastics work hard reach goals life covers comingofage stories relationships hectic life inspired life south korean olympic weightlifter goldmedalist jang mi ran
gi lived honestly anyone else officer special forces yet serial killer murders mother spends days agony feeling wronged broken gi meets jang sung chul recruits gi work company rainbow taxi far ordinary taxi service rainbow taxi secret organization avenges victims law didnt protect gi becomes star driver delivers satisfying revenge meanwhile ha na prosecutor investigates rainbow taxi furious lawless behavior time feels confused seeing solve cases law believe revenge embodies true justice pursue outlaws gi seeks justice truly means adapted webtoon deluxe taxi carlos keukeu jae jin gi becomes star driver delivers satisfying revenge meanwhile ha na prosecutor investigates rainbow taxi furious lawless behavior time feels confused seeing solve cases law believe revenge embodies true justice pursue outlaws gi seeks justice truly means adapted webtoon deluxe taxi carlos keukeu jae jin
fictional historical drama ambition rise fall real fictional characters based around yi bang yi bang third king joseon dynasty korea father king se jong great helped father king tae jo establish joseon dynasty
hee tae becomes pride gwangju enters seoul national university college medicine top marks best friend kyung soo avid prodemocracy activist insists open illegal clinic students run government one day factory worker injured protest exchange costs discreetly transporting factory worker hometown hee tae must go meeting potential marriage partner arranged father meeting hee tae meets myung hee nurse persevering hardships life agrees go meeting place friend soo ryeon needs come airfare go study germany however myung hee hee tae end falling love may 1980 amidst heated passion cries democracy reverberated throughout gwangju hee tae myung hee find twist fate based real events gwangju uprising happened city ofxa0gwangjuxa0south korea may 18 may 27 1980 go meeting potential marriage partner arranged father meeting hee tae meets myung hee nurse persevering hardships life agrees go meeting place friend soo ryeon needs come airfare go study germany however myung hee hee tae end falling love may 1980 amidst heated passion cries democracy reverberated throughout gwangju hee tae myung hee find twist fate based real events gwangju uprising happened city ofxa0gwangjuxa0south korea may 18 may 27 1980
leader crime investigation team han tae joo propelled career risen ranks trusting data else one day investigating serial murder case accident wakes suddenly finds winter 1988 doesnt know hes detective appointed work police station small city get back present day han tae joo tries solve case remake british tv series life mars 2006 get back present day han tae joo tries solve case remake british tv series life mars 2006
3 gongdan village missing deceased people including kang eun sil oh il yong stay meanwhile kim wook jang pan seok lee jong detective shin joon ho try find bodies missing people chase truth behind deaths
set dystopian version presentday korea daily life chaos society collapsed point people openly voice distrust hatred leaders world bereft law order head trial judge kang signals need change courtroom subject reality show mercilessly punishes guilty earning devil judge nickname divisive figure aura mystery belies true identity ambitions public unsure whether true hero someone knowingly sowing seeds discontent courtroom bitter rivalry taken shape devil judge highly ambitious jung sun ah risen poverty become corporate social responsibility foundation director turbulent world enter two childhood friends quest true justice rookie judge kim ga police officer yoon soo hyun takes challenge scheming jung sun ah notorious devil judge figure aura mystery belies true identity ambitions public unsure whether true hero someone knowingly sowing seeds discontent courtroom bitter rivalry taken shape devil judge highly ambitious jung sun ah risen poverty become corporate social responsibility foundation director turbulent world enter two childhood friends quest true justice rookie judge kim ga police officer yoon soo hyun takes challenge scheming jung sun ah notorious devil judge
story boys badminton team middle school haenam grow people players yoon hyun jong good badminton player struggles make ends meet family therefore jumps chance coach middle school team find team verge disbandment three players bang yoon dam na woo chan lee yong tae three boys struggle along improving yoon hae kang yoon hyun jongs son joins team along jung sol enough players enter competitions try soar new heights meanwhile ra young ja former top badminton player yoon hyun jongs wife coach girls badminton team girls middle school haenam team han se yoon 1 ranked junior female player korea lee han sol se yoons best friend allowing one best teams among peers na woo chan lee yong tae three boys struggle along improving yoon hae kang yoon hyun jongs son joins team along jung sol enough players enter competitions try soar new heights meanwhile ra young ja former top badminton player yoon hyun jongs wife coach girls badminton team girls middle school haenam team han se yoon 1 ranked junior female player korea lee han sol se yoons best friend allowing one best teams among peers
back 1990s citizens seoul gripped paralyzing fear series brutal attacks murders occurred mysterious figure dubbed red cap stalking women streets killing prey seemingly without provocation habit striking random made impossible detectives predict next move top minds could triggering aware american fbi successful use criminal profilers identify serial killers head criminal behavioral analysis team gook young soo recruits song ha young quiet reserved incredibly perceptive former detective team gook believes using new psychological method give police edge capturing red cap ending killing spree homicide expert yoon tae goo officers question value approach resistant entering uncharted territory quell scorn need convince radical crimefighting approach increase arrest rates song ha young ability gain trust callous criminals seeing clever enough outwit importantly possess emotional fortitude withstand process adapted autobiography title cowritten koreas first criminal profiler kwon il yong journalistturnedauthor ko na mu depicting kwons field experiences american fbi successful use criminal profilers identify serial killers head criminal behavioral analysis team gook young soo recruits song ha young quiet reserved incredibly perceptive former detective team gook believes using new psychological method give police edge capturing red cap ending killing spree homicide expert yoon tae goo officers question value approach resistant entering uncharted territory quell scorn need convince radical crimefighting approach increase arrest rates song ha young ability gain trust callous criminals seeing clever enough outwit importantly possess emotional fortitude withstand process adapted autobiography title cowritten koreas first criminal profiler kwon il yong journalistturnedauthor ko na mu depicting kwons field experiences
meet two fearless men willing go extreme lengths pursuit serial killer shaken quiet city lee dong sik capable detective demoted perform menial tasks manyang police substation beginning settle peaceful life new superior detective han joo transferred joo elite detective whose father star candidate national police agencys next chief despite admirable qualities high social standing joo harbors longheld secret string gruesome killings occurs pattern takes shape oddly reminiscent cold serialmurder cases 20 years prior dong sik joo team vowing stop vicious culprit tracks investigation proceeds forced look far deeper evidence suggests questioning culpability surrounding case including father star candidate national police agencys next chief despite admirable qualities high social standing joo harbors longheld secret string gruesome killings occurs pattern takes shape oddly reminiscent cold serialmurder cases 20 years prior dong sik joo team vowing stop vicious culprit tracks investigation proceeds forced look far deeper evidence suggests questioning culpability surrounding case including
park wan translator constantly pulled mother jang nan hee hang elder friends jo hee ja moon jung ah oh choong nam lee yeong plot revolves around friends twilight years rediscovering relationships family struggles face due old age life journey share park wan hope would write novel hope would write novel
conflict boss dentist yoon hye jin escapes city seaside village vacationed young girl learns village without dentist decides set practice permanently former citydwellers stiff guarded demeanor almost immediately rubs locals wrong way steps freespirited jack trades hong shik help learn navigate life small village albeit dont hit well first either learn navigate life small village albeit dont hit well first either
residents hera palace luxury penthouse apartment 100 floors many secrets hidden ambitions sim su ryeon born wealth queen penthouse apartment cheon seo jin prima donna residence give everything daughter oh yoon hee comes poor family background strives enter high society becoming queen penthouse pinnacle success eyes battle wealth power prestige seouls coveted penthouse begins penthouse pinnacle success eyes battle wealth power prestige seouls coveted penthouse begins
ta gon gets wants sits atop throne however life throne threatened eun seom begins gather power among slaves peasants arth starts fight back elite although ta gon far kept halfneanthal heritage secret world eyes shine purple preparing go fighting eun seom meanwhile taealha faces threat assassination unknown adversary tanya struggles adjust newfound power arthdal taealha faces threat assassination unknown adversary tanya struggles adjust newfound power arthdal
ta gon become powerful man arthdal affectionate relationship taealha daughter rival hae tribe shared ambitions sa ya kept confined tower igutu hybrid saram nweantal ta gon chose spare sa yas life baby wars wiped nweantals brought back arthdal relationship sa ya complicated igutus hated arthdal tae al ha helped ta gon raise tan ya attempt escape fortress fire tribe held hostages goes room room looks exactly like eunseom described dreams sees boy looks like eun seom happen sa ya longs escape tower tan ya yearns revenge arthdal meet first time brought back arthdal relationship sa ya complicated igutus hated arthdal tae al ha helped ta gon raise tan ya attempt escape fortress fire tribe held hostages goes room room looks exactly like eunseom described dreams sees boy looks like eun seom happen sa ya longs escape tower tan ya yearns revenge arthdal meet first time
yoon hwa pyung young psychic born shaman family learns powerful demon called son guest demon power control demons allows possess weak people possessed people go mad kill families stab eye fatefully hwa pyung choi yoon young boy born religious catholic family kang kil yeong daughter detective meet families killed demon twenty years later demon killings started hwa pyung taxi driver uses power seek possessed people order help yoon catholic priest talented exorcism kil yeong detective doesnt believe ghosts trio meets tries work together defeat son detective meet families killed demon twenty years later demon killings started hwa pyung taxi driver uses power seek possessed people order help yoon catholic priest talented exorcism kil yeong detective doesnt believe ghosts trio meets tries work together defeat son
park jung woo prosecutor seoul central district prosecutors office one day wakes finds convict death row suffering temporary amnesia jung woo idea transpired land prison struggles recover memory clear name time
real doctor story set small humble hospital called doldam hospital story people meet kim sa bu genius doctor discover real romance kim sa bu gained fame top surgeon huge hospital one day disappeared eyes public quietly becoming chief surgeon doldam hospital countryside conducted successful operation chairman shin gets improve hospital reliable support chairman shin passes away old foe returns new people appear students leave hospital furthermore wrist injured three years ago starts act weird kim sa bu decides go huge hospital solve manpower shortage doldam finds two people resemble former students seem much lacking seo woo jin would anything money cha eun jae gets nauseous every time tries perform surgery kim sa bu able run doldam hospital two chairman shin gets improve hospital reliable support chairman shin passes away old foe returns new people appear students leave hospital furthermore wrist injured three years ago starts act weird kim sa bu decides go huge hospital solve manpower shortage doldam finds two people resemble former students seem much lacking seo woo jin would anything money cha eun jae gets nauseous every time tries perform surgery kim sa bu able run doldam hospital two
young woman bad premonition dreams meets two people suddenly develop ability nam hong joo lives mother yoon moon sun widow runs small restaurant jung jae chan rookie prosecutor younger brother seung move across street since hong joo young ability see good bad events happen however often unable anything one day jae chan strange premonition dream accident involving hong joo lee yoo beom ruthless attorney used jae chans tutor jae chan decides interfere course events ends saving lives hong joo han woo tak young police officer jae chan hong joo woo tak start dreams one another realize lives somehow entwined three discover reason brought together prevent people closest getting hurt often unable anything one day jae chan strange premonition dream accident involving hong joo lee yoo beom ruthless attorney used jae chans tutor jae chan decides interfere course events ends saving lives hong joo han woo tak young police officer jae chan hong joo woo tak start dreams one another realize lives somehow entwined three discover reason brought together prevent people closest getting hurt
successfully framing oh yoon hee cheon seo jin joo dan tae decided get married engagement party interrupted oh yoon hee ha yoon cheol come back united states secrets unveil relationships among people hera palace entangled yet another mysterious figure appears confronts
years filming viral documentary high school two bickering exlovers get pulled back front camera others lives choi woong seems naive freespirited man wants something first time life shows holds mind kook yeon soo aimed become top student school adult lives fiercely adapting reality inspired webtoon beloved summer lee naeun han kyoung chal prequel story depicts high school days 10 years drama timeline different perspective past including first met grew fell love webtoon story doesnt show drama sequel adult lives fiercely adapting reality inspired webtoon beloved summer lee naeun han kyoung chal prequel story depicts high school days 10 years drama timeline different perspective past including first met grew fell love webtoon story doesnt show drama sequel
following death family accident loner cha hyun soo moves new apartment quiet life soon disturbed strange incidents start occurring apartment throughout korea people start turn monsters hyun soo residents try survive adapted webtoon sweet home kim kan bi hwang young chan
blues takes omnibusstyle drama tells story diverse characters somewhat interconnected one way lee dong suk guy born beautiful island jeju selling goods mainland truck living meets min sun ah girl mysterious past come jeju escape life park jung joon ship captain falls love lee young ok diver bright bubbly personality jung eun hee fish shop owner reunites past lover choi han soo cross paths jeju island returns back realizing city life captain falls love lee young ok diver bright bubbly personality jung eun hee fish shop owner reunites past lover choi han soo cross paths jeju island returns back realizing city life
nearly twenty years marriage jung da jung hong dae young seem well settled domestic lives proud parents pair eighteen year old twins devoted couple worked hard build happy home together seems like ideal life outside really anything fed dae youngs incessant nonsense da jung wits end dae young announces hes fired da jung gives completely convinced life would better without husband da jung wastes time filing divorce shaken wifes decision leave utterly disappointed life taken dae young takes hard look life doesnt take long see places things went wrong soon finds regretting absolutely everything life moment thoughts regret enter head body instantly transformed eighteen year old thirtyseven year old mind remains intact suddenly given chance redo entire life dae young changes name ko woo young enrolls childrens school seeing life entirely different perspective dae young soon finds despite keeping middleaged brain still lot learn remake american film 17 2009 end dae young announces hes fired da jung gives completely convinced life would better without husband da jung wastes time filing divorce shaken wifes decision leave utterly disappointed life taken dae young takes hard look life doesnt take long see places things went wrong soon finds regretting absolutely everything life moment thoughts regret enter head body instantly transformed eighteen year old thirtyseven year old mind remains intact suddenly given chance redo entire life dae young changes name ko woo young enrolls childrens school seeing life entirely different perspective dae young soon finds despite keeping middleaged brain still lot learn remake american film 17 2009
total eclipse sun takes place go ha jin transported back time start goryeo dynasty korea king taejos rule wakes body 16yearold hae soo finds living house 8th prince wang wook married hae soos cousin soon befriends several princes meets ostracized 4th prince wang although knowing get involved palace intrigues succession throne inadvertently becomes pawn struggle several princes fall love adapted novel bu bu jing xin tong hua 2 versions series please read faq thread info 4th prince wang although knowing get involved palace intrigues succession throne inadvertently becomes pawn struggle several princes fall love adapted novel bu bu jing xin tong hua 2 versions series please read faq thread info
crime life contact leaves trace perfect crime hero heroine ultimate cooperation drama continues tale forensic scientist prosecutor make best teams
traumatic childhood experience leaves cha hyeon suffering memory loss dissociation latter resulted creation seven distinct personalities wanting regain control life asks oh ri jin firstyear psychiatric resident help eventually falls love one personalities ri jins twin brother oh ri famous mystery novelist investigates hyeon family
kim hae il catholic priest makes spiteful remarks rude others koo dae young detective talks lot also timid park kyung sun prosecutor smart beautiful also ambitious prosecutor good job three team work together solve murder case involving senior catholic priest senior catholic priest
jang geu rae played game go since child plans becoming professional go player fail downandout geu rae forced take office job intern set acquaintances recommendation large company called one international first day work geu rae meets eager fellow intern yeong yi try please new boss section chief oh sang shik keep ambitious employee jang baek ki quickly find department little different others geu rae best new job trying lose humanity along way adapted webtoon series misaeng incomplete life yoon tae ho try please new boss section chief oh sang shik keep ambitious employee jang baek ki quickly find department little different others geu rae best new job trying lose humanity along way adapted webtoon series misaeng incomplete life yoon tae ho
shin ha ri single woman works company male friend crush long time learns girlfriend shin ha ri feels sad decides meet friend jin young seo daughter chaebol family jin young seo asks shin ha ri take place blind date even offers money time shin ha ri accepts friends offer goes blind date jin young seo intention get rejected date sees blind date shin ha ri dumbfounded blind date kang tae mu ceo company works kang tae mu ceo company grandfather founded one day grandfather informed upcoming blind date set kang tae mu workaholic annoyed grandfather sets blind dates decides marry next woman meets blind date wont disturbed work anymore woman shin ha ri pretending jin young seo following day shin ha ri receives phone call kang tae mu asks marry adapted web novel office blind date hae hwa date even offers money time shin ha ri accepts friends offer goes blind date jin young seo intention get rejected date sees blind date shin ha ri dumbfounded blind date kang tae mu ceo company works kang tae mu ceo company grandfather founded one day grandfather informed upcoming blind date set kang tae mu workaholic annoyed grandfather sets blind dates decides marry next woman meets blind date wont disturbed work anymore woman shin ha ri pretending jin young seo following day shin ha ri receives phone call kang tae mu asks marry adapted web novel office blind date hae hwa
following fathers murder revengedriven woman puts trust powerful crime boss enters police force direction yoon ji woo member organized crime ring goes undercover police officer harbors cold revenge heart helping yoon ji woo go undercover choi moo jin boss biggest drug ring korea whose true motives easy read jeon pil police detective drug investigation unit stickler rules becomes yoon ji woos partner joins police cha gi ho team leader drug investigation unit choi moo jin long enemies cha gi ho vowing take crime ring retires jung tae joo choi moo jins subordinate drug ring steadfast loyalty choi moo jins trusted henchman gang jae former member drug ring causing problems getting kicked gang vowed revenge read jeon pil police detective drug investigation unit stickler rules becomes yoon ji woos partner joins police cha gi ho team leader drug investigation unit choi moo jin long enemies cha gi ho vowing take crime ring retires jung tae joo choi moo jins subordinate drug ring steadfast loyalty choi moo jins trusted henchman gang jae former member drug ring causing problems getting kicked gang vowed revenge
