sinopsis
han geu roo is an autistic 20yearold he works for his fathers business move to heaven a company that specializes in crime scene cleanup where they also collect and arrange items left by deceased people and deliver them to the bereaved family when geu roos father dies geu roos guardianship passes to his uncle exconvict cho sang gu who is a martial arts fighter in underground matches per the fathers will sang gu must care for and work with geu roo in move to heaven for three months to gain full guardianship and claim the inheritance eying money sang gu agrees to the conditions and moves in adapted from the nonfiction essay things left behind by professional trauma cleaner kim sae byul gu must care for and work with geu roo in move to heaven for three months to gain full guardianship and claim the inheritance eying money sang gu agrees to the conditions and moves in adapted from the nonfiction essay things left behind by professional trauma cleaner kim sae byul
yeon shi eun is a model student who ranks at the top of his high school physically yeon shi eun appears weak but by using his wits and psychology he fights against the violence that takes place inside and outside of his school adapted from the webtoon weak hero  written by seopass  and illustrated by kim jin seok  
everyday is extraordinary for five doctors and their patients inside a hospital where birth death and everything in between coexist 
although baek hee sung is hiding a dark secret surrounding his true identity he has established a happy family life and a successful career he is a loving husband and doting father to his young daughter but his perfect faade begins to crumble when his wife cha ji won a homicide detective begins investigating a string of serial murders from 15 years ago ji won notices changes in hee sungs behavior and begins to wonder if he could possibly be hiding something from her  begins to wonder if he could possibly be hiding something from her 
the stories of people going through their days are seemingly ordinary but actually special at the hospital a place known as the microcosm of life where someone is being born and someones life meets its ending the five doctors are longtime friends of 20 years who started their undergrad in 1999 in the same medical school and now are colleagues in the same hospital and have a band together  naver  translation  yeoniverse at mydramalist
set in a fictional country called daeho that does not exist in history or on maps it is about the love and growth of young mages as they overcome their twisted fates due to a forbidden magic spell known as the alchemy of souls which allows souls to switch bodies it follows the story of an elite assassin named naksu whose soul is accidentally trapped inside the weak body of mu deok jang uks servant from a powerful and noble mage family in the country the young master of the jang family jang uk holds a dark secret about his scandalous birth he wants the formidable assassin to help change his destiny   uks servant from a powerful and noble mage family in the country the young master of the jang family jang uk holds a dark secret about his scandalous birth he wants the formidable assassin to help change his destiny 
five childhood friends who all live in the same ssangmundong neighborhood of seoul lean on each other to survive their challenging teen years and set a path for their futures sung deok sun struggles for attention as the middle child in her poor family while also carrying the burden of her 999th ranking in school kim jung hwan only has a onetrack mind for soccer even after his family becomes rich overnight sung sun woo is the perfect student student council president and a caring and dependable son in his family ryu dong ryong is a geek who knows more about girls and life than the rest of his friends but his poor academic score prevents him from being able to go to college choi taek is a genius baduk player who dropped out of school to go professional as the group of friends gets into and out of mischief around the neighborhood what experiences from these memorable times together will they carry with them into their future lives  sung sun woo is the perfect student student council president and a caring and dependable son in his family ryu dong ryong is a geek who knows more about girls and life than the rest of his friends but his poor academic score prevents him from being able to go to college choi taek is a genius baduk player who dropped out of school to go professional as the group of friends gets into and out of mischief around the neighborhood what experiences from these memorable times together will they carry with them into their future lives 
park dong hoon is a middleaged engineer who is married to attorney kang yoon hee however his life is not that happy as he has two unemployed brothers sang hoon and gi hoon who rely on him moreover his wife is secretly having an affair with ceo do joon yeong his current boss and college junior receiving an unexpected bribe one day dong hoon notices that his coworker lee ji an witnessed the incident ji an is a young parttime worker at dong hoons company who is drowning in debt and left alone to take care of her ill grandmother dong hoon then gets entangled in his brothers struggle to get back on their feet and the companys internal rivalry between the companys ceo and the people opposing him all the while unaware that ceo joon yeong wants to get rid of him and that ji an is working for him   the incident ji an is a young parttime worker at dong hoons company who is drowning in debt and left alone to take care of her ill grandmother dong hoon then gets entangled in his brothers struggle to get back on their feet and the companys internal rivalry between the companys ceo and the people opposing him all the while unaware that ceo joon yeong wants to get rid of him and that ji an is working for him 
within the palace exist troublemaking princes who cause nothing but headaches for the royal family and are about to be turned into properxa0crown princes their mother im hwa ryeong is the wife of a great king but instead of having an aura of elegance and grace she is a prickly sensitive and hottemperedxa0queen once more serene she changed since people kept pushing her buttons shexa0is a queen who sometimes abandons her pride andxa0is even known to swear every day of her life is full of trials but she withstands them all for the sake of her children  andxa0is even known to swear every day of her life is full of trials but she withstands them all for the sake of her children 
moon dong euns silent fury against those students that horrifically abused her during her high school years continues to burn inside of her she meticulously executes her plan to inflict ultimate pain on her tormentors meanwhile the sudden disappearance of son myeong oh has gotten the attention of the police and his friends joo yeo jeong follows moon dong eun and is willing to do anything she asks in her pursuit of revenge before moon dong eun begins her final moves she offers her nemesis park yeon jin a chance to save herself if she turns in to the police but park yeon jin has her own plans to stop moon dong eun a violent and bloody game of nerves plays out between these rivals  revenge before moon dong eun begins her final moves she offers her nemesis park yeon jin a chance to save herself if she turns in to the police but park yeon jin has her own plans to stop moon dong eun a violent and bloody game of nerves plays out between these rivals 
kim je hyuk a famous baseball player is arrested after using excessive force while chasing a man trying to sexually assault his sister shockingly to him and the rest of the nation he is sentenced to a year in prison there he meets his childhood friend and fellow baseball player lee joon ho who gave up on baseball after a car accident but now is a prison guard and one of je hyuks biggest fans the drama revolves around je hyuks time in prison as well as the prisoners he meets and events that take place there   hyuks biggest fans the drama revolves around je hyuks time in prison as well as the prisoners he meets and events that take place there 
jang bong hwan is a south korean chef who has risen up the ranks to cook for the countrys top politicians in the blue houses presidential residences after a serious accident he finds himself in the body of the young queen kim so yong when whisked away to an era deep in koreas past while queen kim so yongs husband is the reigning monarch king cheol jong he is so in name only the late king sunjos queen sun won has taken advantage of king cheol jongs better nature and is ruling the realm in his name and she faces competition from her own brother kim jwa guen who also has designs on power queen kim so yong will come to discover that her husband harbours some secrets and is not as gentle and meek as he seems adapted from the novel the promotion record of a crown princess  by xian cheng  only the late king sunjos queen sun won has taken advantage of king cheol jongs better nature and is ruling the realm in his name and she faces competition from her own brother kim jwa guen who also has designs on power queen kim so yong will come to discover that her husband harbours some secrets and is not as gentle and meek as he seems adapted from the novel the promotion record of a crown princess  by xian cheng 
realizing one of her students is being abused school teacher and bird researcher soo jin impulsively kidnaps the girl and acts as a substitute mother in an attempt to take care of her 
jang uk returns from death and three years later the story of the mages unfolds anew jang uk becomes a hunter of the soulshifters when a young woman a prisoner in her own home seeks his help to reclaim her freedom 
diagnosed with autism spectrum disorder 27yearold woo young woo graduated at the top of her class from the prestigious seoul national university for both college and law school due to her high iq of 164 impressive memory and creative thought process working as a lawyer she finds herself struggling when it comes to social interactions 
after getting into a paragliding accident south korean heiress yoon se ri crash lands in north korea there she meets north korean army officer ri jung hyuk who agrees to help her return to south korea despite the tension between their countries the two of them start falling for one another 
a 70yearold with a dream and a 23yearold with a gift lift each other out of harsh realities and rise to the challenge of becoming ballerinos shim deok chool has had a life long dreaming of performing ballet he is 70yearsold and retired from his job as a post office employee due to life situations he put aside his dream of becoming a ballet dancer and worked a normal job to support his family now shim deok chool makes the decision to pursue his dream again his family including his wife and adult children are not happy with his decision but shim deok chool does not waver in pursuing his life long dream he joins a ballet company to learn ballet there he meets lee chae rok lee chae rok is a 23yearold man while growing up he played different sports like baseball swimming and soccer but he wasnt talented in any of those activities he then became interested in ballet his mother was a ballet dancer but she died from a disease when lee chae rok was young his father later went bankrupt lee chae rok learned that he has a talent for ballet but after pursuing ballet he barely has contact with his father and he has a hard time supporting himself financially going through hard times his desire for ballet fades away at this time sim deok chool appears in front of him adapted from the webtoon navillera  written by hun and illustrated by ji min his family now shim deok chool makes the decision to pursue his dream again his family including his wife and adult children are not happy with his decision but shim deok chool does not waver in pursuing his life long dream he joins a ballet company to learn ballet there he meets lee chae rok lee chae rok is a 23yearold man while growing up he played different sports like baseball swimming and soccer but he wasnt talented in any of those activities he then became interested in ballet his mother was a ballet dancer but she died from a disease when lee chae rok was young his father later went bankrupt lee chae rok learned that he has a talent for ballet but after pursuing ballet he barely has contact with his father and he has a hard time supporting himself financially going through hard times his desire for ballet fades away at this time sim deok chool appears in front of him adapted from the webtoon navillera  written by hun and illustrated by ji min
at the age of eight park joo hyeong left for italy after being adopted now an adult he is known as vincenzo cassano and employed by a mafia family as a consigliere due to warring mafia factions he flies to south korea where he gets involved with lawyer hong cha young she is the type of attorney who will do anything to win a case now back in his motherland he gives an unrivalled conglomerate a taste of his own medicine with a side of his own version of justice  an unrivalled conglomerate a taste of his own medicine with a side of his own version of justice 
moon gang tae is a community health worker at a psychiatric ward who was blessed with everything including a great body smarts ability to sympathize with others patience ability to react quickly stamina and more meanwhile ko moon young is a popular writer of childrens literature who due to suffering from an antisocial personality disorder seems extremely selfish arrogant and rude moon gang tae denies love and ko moon young doesnt know it the two defy fate and fall in love finding their souls and identities in the process  it the two defy fate and fall in love finding their souls and identities in the process 
fifteen years ago a young girl was kidnapped on the way from school and park hae yeong who was an elementary school student at that time witnessed the crime a few days later the girl was found dead and the police were not able to find the culprit as time went by hae yeong started distrusting the police fifteen years later hae yeong is now a police officer and criminal profiler one day he finds a walkietalkie that allows him to get in contact with detective lee jae han who is in the past police officers hae yeong jae han and cha so hyun then set out on a journey to solve cold cases  day he finds a walkietalkie that allows him to get in contact with detective lee jae han who is in the past police officers hae yeong jae han and cha so hyun then set out on a journey to solve cold cases 
a high school student dreams of becoming an architect however she had to drop out of school after suffering from brutal school violence years later the perpetrator gets married and has a kid once the kid is in elementary school the former victim becomes her homeroom teacher and starts her thorough revenge towards the perpetrators and bystanders of her bullying days 
following the events in season one waves of the undead threaten to reach the capital in an attempt to save the people during the plague and regain his right to the throne crown prince lee chang pursues jo hak joo to overthrow him while the queen is in a race against time to produce an heir to the throne 
yoon sae bom is a special agent with quick wits and reflexes and another special quality she earns the opportunity to move into a new apartment set aside for civil servants in a coveted apartment complex by pretending to marry high school friend jung yi hyun yi hyun is a detective investigating the spread of a mysterious disease they are trapped in their apartment building when han tae seok head of the task force to control the spread of the disease orders the complex to be sealed off from the rest of the city quarantine and disease reveal a social caste system bringing out the best and worst of the apartment residents  task force to control the spread of the disease orders the complex to be sealed off from the rest of the city quarantine and disease reveal a social caste system bringing out the best and worst of the apartment residents 
mr sunshine centers on a young boy born into a house servants family who travels to the united states during the 1871 shinmiyangyo us expedition to korea he returns to his homeland later as a us marine officer he meets and falls in love with an aristocrats daughter at the same time he discovers a plot by foreign forces to colonize korea 
choi joon woong seeks a job but its hard for him to get hired one night he witnesses a man trying to end his life and decides to stop him he gets acquainted with grim reapers koo ryeon and im ryoong gu who belong to a crisis management team their purpose is to prevent people from committing suicide after joon woong ends up in a coma and becomes halfhuman and halfspirit he is employed by a company of grim reapers as the newest member of the crisis management team adapted from the webtoon tomorrow  by llama  is employed by a company of grim reapers as the newest member of the crisis management team adapted from the webtoon tomorrow  by llama 
seo jung hoo is a special kind of night courier known only as healer by his clients for the right price and with the help of a genius hacker he gets his clients whatever they want as long as it doesnt involve murder his latest job leads him to a secondrate tabloid writer chae young shin and the successful reporter kim moon ho he begins to uncover the mystery of his own shared past with the two reporters thus putting them all in danger shared past with the two reporters thus putting them all in danger
han seo jin noh seung hye jin jin hee and lee myung joo all live with their families in sky castle a luxury private neighborhood hosting wealthy doctors and professors all of the women wish for their children to enter prestigious universities and are actively supporting their education following the acceptance of myung joos son into seoul national university as a medical student an incident occurs resulting in the family quickly moving out to the surprise of sky castles residents lee soo im and her inferior family move in after interacting with the families there soo im takes it upon herself to help the stressed children by challenging the other women of sky castle meanwhile questioning her ways of supporting her stepson as well she soon starts to uncover the truth of what happened to myung joos family and their relation to the grade coordinator kim joo young   out to the surprise of sky castles residents lee soo im and her inferior family move in after interacting with the families there soo im takes it upon herself to help the stressed children by challenging the other women of sky castle meanwhile questioning her ways of supporting her stepson as well she soon starts to uncover the truth of what happened to myung joos family and their relation to the grade coordinator kim joo young 
in korea during the second half of the 1700s yi san is an aloof and perfectionloving young prince his fathers killing haunts him although it leaves him in the position to take the throne once his grandfather  the cruel and ruthless current king responsible for yi sans fathers death  dies he has resolved to become a benevolent monarch who will reform the law when he eventually takes the throne but the way his father was killed has scarred him emotionally at court he meets a young woman named sung deok im yi san falls in love with her and tries to convince her to become his official concubine but sung deok im is strongwilled and freespirited she is also intelligent enough to understand that becoming a royal consort to the future king is a prestigious role but one that would restrict her freedom and likely bring her little in the way of joy but yi sans love for sung deok im is true and she starts to understand that forming a union with him could ultimately benefit his troubled realm adapted from the novel the sleeves red cuff   by kang mi kang  the way his father was killed has scarred him emotionally at court he meets a young woman named sung deok im yi san falls in love with her and tries to convince her to become his official concubine but sung deok im is strongwilled and freespirited she is also intelligent enough to understand that becoming a royal consort to the future king is a prestigious role but one that would restrict her freedom and likely bring her little in the way of joy but yi sans love for sung deok im is true and she starts to understand that forming a union with him could ultimately benefit his troubled realm adapted from the novel the sleeves red cuff   by kang mi kang 
despite disbanding after do gis successful revenge the rainbow deluxe taxi crew including seong cheol go eun gyeong gu and jin eon cant resist the call to reunite with their former leader though each attempts to live a regular life with a typical job their innate desire to fight against injustice draws them back to one another the group even welcomes a new member a kindhearted but clumsy young man named on ha jun who stumbles upon the secret basement of rainbow taxi now fighting for more clients than ever before the crew continues to battle on behalf of those wronged by an unequal society however their work draws the attention of a mysterious organization which makes its presence known by killing one of do gis targets before disappearing without a trace as they try to uncover the organizations identity and motives the rainbow taxi crew faces their toughest challenge yet adapted from the webtoon the deluxe taxi  by carlos  and keukeu jae jin  ha jun who stumbles upon the secret basement of rainbow taxi now fighting for more clients than ever before the crew continues to battle on behalf of those wronged by an unequal society however their work draws the attention of a mysterious organization which makes its presence known by killing one of do gis targets before disappearing without a trace as they try to uncover the organizations identity and motives the rainbow taxi crew faces their toughest challenge yet adapted from the webtoon the deluxe taxi  by carlos  and keukeu jae jin 
a suspenseful story that asks the key question what if we could identify psychopaths in advance a crazed serial killers ruthless murders have left the entire nation gripped with fear and chaos reigns justiceseeking rookie police officer jung ba reum comes face to face with the killer while he survives his dangerous encounter with the psychopath jung ba reum finds his life completely changing before his eyes 
